,_id,username,role,supporter,verified,country,gamesplayed,gameswon,rating,glicko,rd,rank,apm,pps,vs,decaying
213,5eeea64f26ae776c195c14b3,potent,user,,False,US,118,69,24282.62629091299,2426,98,u,77.42,1.82,178.85,True
214,5e8b34bcaec5e95e232d7967,fuchi,user,,False,JP,860,499,24281.567809125125,2422,63,u,76.23,2.18,181.12,False
215,5ee9a4b80a3d755f98227149,fredzachary,user,,False,PH,114,72,24275.527873160492,2421,69,u,78.93,2.57,179.06,True
216,5f6c8da9ea3d3a2b3abd8c47,nononaii,user,,False,AU,115,75,24267.765279878466,2421,79,u,88.48,2.55,195.31,True
217,5e4b75302ffe142279f94b09,chong,user,,False,SG,2529,1336,24265.798801785793,2416,62,u,76.98,2.09,173.19,False
218,5e768496b040a31ac8b0439d,avehicle,user,,False,US,170,93,24263.226941319328,2425,92,u,79.6,2.39,175.74,False
219,5e76726e5bc0c31aba227213,hb16,user,,False,CA,875,484,24260.934146451353,2415,63,u,76.13,2.32,173.65,False
220,5e61803f16052425bfaf894e,dvaergkaster,user,,False,DK,1221,669,24260.679836055104,2414,63,u,79.08,2.27,174.13,False
221,6004609b029639e93c968108,yesoo,user,,False,KR,26,19,24256.898655707733,2420,89,u,74.7,2.3,168.9,True
222,5f4f5806fdcc602e78a6a519,_maxi,user,,False,AT,313,185,24256.56146901161,2413,64,u,70.06,2.01,154.57,False
223,5e497fc8fad3ca55f65124e0,chortles,user,,False,US,730,422,24256.07723467417,2416,76,u,77.84,2.12,174.66,False
224,5e89a74ef6d9fb4072593c6e,exusiai,user,,False,PH,584,324,24254.190097599974,2412,63,u,78.04,2.08,173.63,False
225,5fcb98ee0d1b7a21c53a9af2,koalalala,user,,False,AU,336,204,24246.704591179223,2410,64,u,65.14,1.77,156.56,False
226,5e3d88ca2445dd5207770d36,xcen,user,,False,PL,363,178,24245.709034140265,2409,63,u,84.48,2.53,186.52,False
227,5eee5bb3e681006c05c44f07,hermes,user,,False,KR,54,46,24235.363159038003,2417,98,u,97.06,2.64,192.61,False
228,5fe599fd7b93d50b964eb515,no1osj,user,,False,KR,187,111,24234.58848785501,2405,72,u,72.46,2.25,163.53,True
229,5e448b1938e1223d1be4eeeb,svenne,user,,False,DK,294,178,24232.77584231225,2405,71,u,91.31,2.71,187.68,True
230,5f76addbd447623c0faca69c,aaetpio,user,,False,US,131,80,24223.918027306718,2401,80,u,75.52,2.36,172.16,True
231,5f331ec8a17c6e2353e44299,who_is_rem,user,,False,AR,423,243,24222.23690968848,2401,64,u,85.52,2.33,189.7,False
232,5e7855718a19ed34af199110,xb2002b,user,,False,SG,457,250,24221.790809859594,2401,64,u,69.23,2.46,169.4,False
233,5ece0e970fc2886c082caffd,spacepoly,user,True,False,GB,918,508,24215.12220691891,2398,62,u,68.61,2.15,162.94,False
234,5ead0bd087191c5a16202142,proling,user,,False,KR,1354,733,24214.411946277232,2398,63,u,89.41,2.66,204.97,False
235,5fa4c4b7985bcb97361bfca7,baizhou0205,user,,False,CN,261,149,24212.666687950412,2400,76,u,77.46,2.24,172.28,True
236,5ee1670e6670ba421ccc2b81,tdnplayer,user,,False,CA,822,410,24211.602150982104,2397,67,u,58.52,1.71,125.01,True
237,5e834873809f9a46c452e72d,liiiiiiiea,user,,False,CN,140,86,24207.040513629032,2397,70,u,101.39,2.68,204.31,True
238,5ea6d5c3721c4153dd8d0740,wwwww894,user,,False,CN,709,376,24204.683159269505,2394,62,u,83.99,2.38,181.67,False
239,5f5eaec423dcdc2b348dcf49,sans1109,user,,False,CO,329,187,24202.67553704296,2394,62,u,83.51,2.48,179.0,False
240,5fe738cc61f2f20b9dde4fe7,wumdo,user,,False,,47,33,24190.56275976411,2392,92,u,82.38,2.37,177.73,True
241,5ee86fceb7699823e7c7ce56,asashi,user,,False,PH,300,184,24181.278383520636,2387,62,u,83.13,2.11,176.42,False
242,5e7e5bf22932b46c9c672f51,cubistplay,user,,False,KR,163,103,24168.039074997927,2383,98,u,78.55,2.14,172.22,True
243,5ff446756477833226014d5b,ha-b,user,,False,KR,39,28,24160.38359309795,2383,74,u,75.8,2.58,179.48,True
244,5e472a073c682e0d45262a16,marlol,user,,False,US,3033,1637,24154.22591969917,2378,62,u,85.89,2.41,182.2,False
245,5eb2581fb5311c50e3441ece,kissshot,user,,False,CN,278,163,24153.37294202821,2381,75,u,83.72,2.2,182.38,False
246,5faabafa13e8c021da35f48b,pokarn,user,,False,JP,76,45,24150.052498546636,2378,73,u,68.98,1.88,155.84,True
247,5e571cdaf1c239662735afb3,sausage,user,True,False,SG,1712,882,24146.838885077115,2376,64,u,78.72,2.11,165.73,False
248,601c0c8bf05f0e0aa491ad29,mikami876tetris,user,,False,AR,49,34,24146.605292627242,2376,65,u,74.6,2.09,169.34,False
249,5e76d02f45f1592235060a7d,puhwang,user,,False,KR,165,95,24146.19825979057,2378,72,u,77.83,2.3,173.5,False
250,5f08890766418251daaf75cd,alexsweden,user,True,False,SE,374,207,24140.992874307056,2374,63,u,70.24,2.26,159.0,False
251,5e7758655bc0c31aba2290ee,kopatz,user,,False,AT,176,107,24139.30661949767,2373,62,u,79.5,2.32,175.15,False
252,5e4e4a3a96a8426ec44271f5,119mars,user,,False,US,134,84,24132.795456602005,2375,79,u,77.37,2.03,169.83,True
253,5e5be3db1f2ae73a3ce63941,gameplayer299,user,,False,HK,1760,942,24131.81599137453,2371,62,u,76.31,2.05,169.39,False
254,5e499f48a39e135603cfe4ae,snebr,user,,False,US,1027,553,24131.641713506284,2371,65,u,88.17,2.37,187.86,False
255,5e45cc0aa18f30515ade63c8,okko,user,,False,US,278,156,24127.112682822837,2369,63,u,79.97,2.35,171.45,False
256,5fb05fa1ac8ce421be73c106,howard93,user,,False,TW,115,78,24122.303698094278,2368,63,u,57.17,1.59,134.05,False
257,60122315d8fdbde951f04bcc,busan_,user,,False,KR,82,47,24118.44267240186,2367,63,u,60.19,2.55,139.45,False
258,5ef24b4519f93f20d6ff439e,goudetamwa,user,True,False,DE,1411,735,24117.977659450476,2367,62,u,68.44,1.96,144.58,False
259,5e9cbadc530bc13f9fdcc8dd,hohohello,user,,False,US,735,403,24117.551596467878,2374,88,u,77.12,2.18,167.49,True
260,5e5583b4d3d34d221686820d,moeru,user,,False,US,201,111,24111.05306598361,2366,74,u,81.76,2.08,171.11,True
261,5ee90d6010e6a923f72257c7,digitalcombat,user,,False,,192,116,24108.574838377506,2365,98,u,64.64,1.75,152.61,True
262,5eae1aaa6a0210711521d7dd,koro-orok,user,True,False,SY,820,462,24100.513022961117,2361,62,u,72.16,2.45,157.15,False
263,5ebddb760cfca96246a9c6db,anfony,user,,False,AU,2368,1231,24097.978181787854,2360,61,u,77.23,2.24,157.11,False
264,5f9f53f393c350df94c49821,random91232,user,,False,AU,331,186,24095.994834694033,2360,62,u,68.89,2.42,157.33,False
265,600f9611f5c57ce9662896ac,sys,user,,False,KR,38,30,24094.226796808427,2362,73,u,74.5,2.77,167.04,True
266,5f64becfead0072b56cf01e0,vbp,user,,False,VN,176,107,24091.065149725408,2359,63,u,69.38,2.42,148.24,False
267,5e5239398d20b022092449a8,phubo365,user,,False,AU,508,284,24090.41385941097,2359,68,u,90.2,2.5,183.27,True
268,5ee8ce3e8ba31f23da44ea01,1391453181620,user,,False,CA,231,145,24087.032204933003,2360,74,u,76.42,2.21,175.05,False
269,5e572f8fa11e08662ef3d9c1,meppydc,user,,False,US,167,105,24086.48631360837,2365,91,u,80.29,2.03,172.67,False
270,5e76f424a8a28e1c6b9e1f2f,ricel123,user,,False,AU,705,386,24085.51616022859,2357,78,u,65.24,1.94,143.7,True
271,5ef5702a5535c159d8368838,rolva,user,,False,PH,1127,611,24084.836793999682,2356,61,u,80.75,2.58,169.39,False
272,5e7ac2984868f4581706c43a,kamililbird,user,,False,US,1305,700,24084.29942648143,2356,62,u,79.35,2.14,176.17,False
273,5e78ed5c07d39934a1dfc6e1,zxc,user,,False,,168,109,24070.59468587214,2353,85,u,65.32,2.34,146.82,True
274,5e7a2eaf8a19ed34af19a9cf,dionzz99,user,,False,ID,99,63,24067.276918193336,2355,92,u,83.14,2.7,185.63,True
275,5f52bcd81fee2b2e8c2ac5b5,am9,user,,False,SE,474,262,24066.855319793438,2351,63,u,71.45,2.22,155.59,False
276,5f8dbdce2a8d51349e4ca14a,tejava,user,,False,,814,427,24065.00769985122,2351,68,u,68.2,2.12,147.64,True
277,5e76806e5bc0c31aba227619,hgthh8,user,,False,US,1870,988,24064.893319368442,2351,63,u,81.09,2.18,174.24,False
278,5f5697211a734d2b41c04d64,celebi1023,user,,False,US,131,78,24064.636356742063,2352,69,u,80.87,2.44,166.74,True
279,5eea0ff69a1ba76c20347086,furry,user,True,False,PH,509,290,24063.793944759465,2350,62,u,79.98,2.29,170.28,False
280,5fd451bc3a6a8b21b89dbe86,xiaoqi,user,,False,CN,47,32,24061.7424986461,2354,78,u,85.97,2.47,183.6,False
281,5fc485420d1b7a21c5396aa8,kimdongwoo,user,,False,KR,195,115,24060.672635279705,2350,64,u,70.87,2.24,156.22,False
282,5e76cd165bc0c31aba22843e,helomair,user,,False,TW,198,123,24057.23362530033,2357,91,u,82.49,2.26,188.75,False
283,5eda4458251964775b94c8e2,123kato,user,,False,JP,74,49,24054.18242190565,2351,81,u,76.83,2.05,159.49,True
284,5e7c78fad0c40c6c8066dac0,ayamio,user,,False,TW,674,377,24042.87366207591,2344,62,u,67.1,1.72,153.71,False
285,5f370165fdafc22e7e009a97,mlyin,user,,False,US,321,182,24038.830354049544,2344,67,u,72.78,2.23,158.66,False
286,5f080dd4c24d8451d4c1017c,noname1125,user,,False,KR,152,83,24037.9066706785,2346,75,u,94.65,2.65,187.15,False
287,5ee79cb2b7699823e7c7b214,5miling456,user,,False,JP,227,129,24035.132865352276,2350,91,u,76.06,1.91,159.41,False
288,5ebf573c678f2f6254b84e3d,theokushi123,user,,False,PA,2484,1239,24034.16449548876,2342,62,u,84.4,2.37,176.33,False
289,600f32b2d8fdbde951efbf2a,elite500,user,,False,PH,32,24,24032.809166061106,2344,73,u,72.79,2.52,164.0,False
290,5ff1db062f7ee40b88d8e5fe,sound-,user,,False,KR,31,25,24032.446787917877,2344,78,u,59.9,2.41,138.28,True
291,5e90875f2de36b6aae7c2c9c,933yee,user,,False,TW,120,73,24027.617484014914,2340,63,u,79.95,2.14,185.17,False
292,5fbd61000d1b7a21c53844f7,zorori,user,,False,US,103,65,24025.35975039329,2339,67,u,67.54,2.35,154.37,True
293,5e6bbb02e4f1ae25248627a5,znit,user,,False,US,647,351,24021.690393866527,2339,68,u,68.45,2.24,146.65,True
294,5ef6d69009192559c3f82ba4,notgarbo,user,,False,CA,241,134,24019.8330815067,2341,73,u,82.95,2.3,175.28,False
295,5e49bc3dc17ed170a682cb3f,xeal,user,True,False,FM,362,209,24018.27591564185,2338,64,u,73.27,2.36,166.51,False
296,5ee1ae1e0ed60a59ce442394,7ei,user,,False,HK,143,80,24011.876444826146,2338,73,u,75.87,2.04,166.48,False
297,5e7c7c1e480f046c87d7072a,l1l1,user,,False,HK,885,482,24011.1886862654,2336,63,u,73.26,1.93,170.31,False
298,5e44922f38e1223d1be4ef29,swidr,user,,False,PL,1053,577,24010.545875025648,2335,86,u,71.37,2.28,145.66,True
299,5e768891b040a31ac8b044ad,wingo,user,True,False,US,1465,784,24010.431549383542,2335,62,u,70.0,2.23,158.24,False
300,5f728dab90b7815f4f6dec8d,par1x,user,,False,,292,160,24009.94080969322,2336,65,u,85.61,2.17,179.53,False
301,5e76758bb040a31ac8b03edb,ft029,user,,False,US,250,140,24007.796911602327,2335,67,u,78.01,1.99,160.46,True
302,5e5b08bed0a1043a3bde3355,luminaries,user,,False,KR,391,218,24007.508583937655,2335,93,u,88.74,2.91,178.82,True
303,5e7672893b02231ab3bc4ed4,nmf,user,,False,US,790,438,24006.152508793322,2340,84,u,79.13,2.31,168.36,False
304,5e7f146a227d876c8e031bb5,simping,user,,False,SE,461,259,24001.92465970724,2334,66,u,70.89,1.89,164.95,False
305,5e8507417097b96a1a241adc,jthepilot,user,,False,IE,160,99,24001.688308504756,2333,62,u,76.07,2.35,167.31,False
306,600d5de213cfe0e935301c5e,mizawa,user,,False,CH,32,23,24001.47452717086,2335,73,u,97.43,2.78,194.96,False
307,5e3b3faed4f01d2fa33a5377,mat1jaczyyy,user,,True,HR,218,124,24000.330685393124,2333,66,u,84.52,2.47,178.29,False
308,5e9c9089530bc13f9fdcc590,lycanida,user,,False,BE,250,143,23996.224289233654,2331,62,u,65.88,2.24,161.87,False
309,5fdd10f294c85752cd24c58c,ghosty727,user,,False,US,52,34,23992.352080902536,2334,76,u,66.5,1.98,151.87,False
310,5e775a53b040a31ac8b057f6,rhino619,user,,False,JP,917,514,23991.59958341048,2330,62,u,70.67,1.87,161.74,False
311,5e5795c1a11e08662ef3de0d,pikastar,user,True,False,KR,865,478,23977.11423563665,2326,62,u,76.59,2.37,167.28,False
312,5f66f108454e942b4fe0db20,gawr_gura,user,,False,,75,47,23976.888997026595,2327,86,u,81.29,2.25,178.15,True
313,5f1afc19a3f3df1163a9a64a,uuuukuku,user,,False,JP,116,69,23976.152503960482,2326,62,u,56.47,1.75,140.98,False
314,5e9b9b2623c2213fb5d8477a,tetrisel,user,,False,US,208,127,23973.383895448987,2325,62,u,67.63,1.87,157.27,False
315,5eb2cec07f126950da51e8a8,mylifeisacircle,user,,False,US,2013,1034,23971.769892902885,2325,62,u,73.62,1.86,169.77,False
316,5e76cda3b040a31ac8b04cb8,boxcoll,user,,False,US,279,166,23968.805789959566,2324,63,u,71.17,2.56,154.74,False
317,5e61812ca398b525b9d12314,kibble,user,,False,,2535,1305,23968.36407087701,2324,62,u,81.74,2.41,175.57,False
318,5ead488a87191c5a16202670,meganekcon,user,,False,,481,276,23968.284326431654,2324,62,u,69.47,1.85,162.98,False
319,5f0f00d5829c891f0a9df12c,nggt,user,,False,JP,1003,527,23968.21237853531,2324,62,u,69.95,2.02,154.57,False
320,5ea3f0813d020214a7ebbffe,prath7,user,,False,GB,931,497,23968.18815291496,2324,62,u,72.42,2.1,154.3,False
321,5ec67c3126fbfd625b828c7d,tochi,user,,False,JP,91,55,23962.99112877929,2331,92,u,75.58,2.1,158.38,False
322,5e7adb93f79b1a583955f120,spiode,user,,False,US,78,47,23961.801247473893,2325,75,u,75.36,2.03,170.46,False
323,5edf6bc3fd5e5678641b0598,paaan,user,,False,AU,1389,727,23960.941826978193,2322,62,u,60.04,1.67,146.72,False
324,5f1e2646f4b5fa115c662fd0,flyingdiarrhea,user,,False,US,52,41,23957.864426883847,2324,74,u,85.58,2.36,178.63,False
325,5e5736f8a11e08662ef3da0f,darylgolden,user,,False,SG,573,316,23956.179977299988,2321,64,u,71.41,2.1,149.34,True
326,5ed71105c866ed27dd1400f5,apleryt,user,,False,NZ,108,70,23952.470924858386,2320,65,u,77.36,2.4,174.46,False
327,5e77485ea8a28e1c6b9e25ec,nomihi,user,,False,JP,180,117,23951.92372479895,2328,92,u,76.57,2.04,159.87,True
328,5ee4550490d256121cfde34d,hayahayaas,user,,False,JP,55,31,23950.012625146723,2325,100,u,78.83,2.26,162.25,True
329,5f23c5db94d56a75cc9596a1,skibbus,user,,False,US,174,97,23949.495242731213,2319,63,u,60.48,2.72,142.19,False
330,5ef3d445176d9d2bca7259ad,kivalier,user,True,False,NZ,3199,1628,23947.063925908267,2318,62,u,69.35,2.03,145.01,False
331,5f3cca93fdcc602e78a4ac6c,yin5235,user,,False,DK,430,236,23946.241825599773,2318,62,u,73.0,2.28,155.08,False
332,5e9ba1d853f8813fadb7bbe1,zukulent0,user,,False,MX,451,247,23944.31023372562,2320,72,u,72.56,2.22,150.78,False
333,5e434993368a5d2489fbf5a6,leaowg,user,,False,US,138,83,23943.735560754874,2326,94,u,74.59,2.62,163.24,False
334,5e45cd63a18f30515ade63d4,oboloptis,user,,False,US,832,445,23943.0758757248,2317,62,u,76.23,2.33,166.57,False
335,5e9d0f6d42232d3fc3eadae0,zechul,user,,False,KR,107,69,23942.533110504068,2318,81,u,77.72,2.28,166.56,True
336,5e4768f0a1a95823ab40f0f8,wootae,user,,False,KR,563,316,23939.31880314931,2316,62,u,79.73,2.58,165.67,False
337,5fe573b861f2f20b9dde1234,119,user,,False,KR,41,32,23938.249359864483,2317,89,u,57.77,2.64,141.35,True
338,5e869457d351fa71316b8dc9,supremepooman,user,,False,US,594,323,23935.152168798806,2315,63,u,77.29,1.98,163.55,False
339,5ea50a5a00a2f32e1451fa5b,novect,user,,False,AU,936,512,23933.218663070696,2314,61,u,84.75,2.38,184.01,False
340,5ec177716edaa762390b3f9b,thorguy,user,,False,US,76,50,23931.39514559849,2315,64,u,79.51,2.2,174.19,False
341,5e5715a8f1c239662735af61,mson,user,,False,,934,510,23927.388127298887,2320,92,u,87.67,2.0,182.82,True
342,5e3a15377e1b922885837b50,dazer,user,True,True,CL,1229,661,23925.377866420666,2312,61,u,74.36,2.32,172.19,False
343,5e7f0a45ce1b046ca2a40660,boxboy,user,,False,US,399,224,23924.77292156896,2312,62,u,68.72,2.04,153.34,False
344,5e49aeafa39e135603cfe5a7,sionara,user,,False,US,805,437,23924.40058471305,2313,65,u,66.79,2.16,157.47,False
345,5e478c07cd3e00239ed3770c,pahwp,user,,False,US,1357,738,23923.358002635458,2312,62,u,71.63,2.49,156.81,False
346,5e716e84f4d07803edf63029,limgw1,user,,False,MY,1414,758,23919.764384009748,2311,62,u,74.79,1.93,163.78,False
347,5f53ded7ead0072b56cd0988,boxo,user,,False,KR,375,211,23915.83260062537,2310,62,u,65.35,2.06,144.75,False
348,5f4ba023fdcc602e78a64018,ncb,user,,False,KR,203,115,23914.467826992863,2310,62,u,70.62,2.05,158.49,False
349,5e4a4c37769dcb73ba5b6cf9,shana,user,True,False,AU,584,325,23914.081108932132,2310,63,u,71.13,1.92,161.31,False
350,5eea2b4291aae26c1275b565,brilatas,user,,False,CO,615,336,23913.09806376176,2309,62,u,66.86,2.02,152.69,False
351,5e768d372cd9101aa6388ecc,pong,user,,False,JP,191,114,23912.18920937258,2316,88,u,79.93,2.03,167.46,False
352,5ea27f0a8f9cfa329983cad7,minchotard,user,,False,KR,70,43,23911.462636714547,2311,71,u,85.02,2.32,172.89,False
353,5e76748835486f1ac1e6e238,octocallie,user,,False,US,454,248,23907.092808956662,2309,65,u,72.78,2.06,160.49,False
354,5e5af10b0759d83a342cd728,reddy,user,,False,MX,316,180,23899.521557090586,2308,72,u,74.44,2.31,157.09,True
355,5eb343eea59e1e6c236f30bf,cheezwhiz,user,,False,CA,3335,1674,23893.03196966447,2305,62,u,68.55,2.1,155.55,False
356,5ea101fda58e251dc899c371,vflyer,user,,False,US,412,226,23887.083352383193,2303,62,u,71.23,2.19,160.45,False
357,5e4096514be6907ad7eab1e1,otherelement,user,True,False,IM,539,285,23885.940059963435,2303,62,u,84.87,2.5,175.86,False
358,5e7d95dad0c40c6c8066ee54,rayzent,user,,True,US,751,398,23881.51478806946,2302,62,u,72.98,1.94,158.57,False
359,5ea61258c78b9648027e4c7c,sedaji,user,,False,US,2224,1139,23880.40898721175,2301,62,u,51.23,1.61,125.16,False
360,5e78bf718a19ed34af1995ea,gommoon,user,,False,KR,84,51,23879.740393777043,2302,67,u,75.17,2.16,156.7,False
361,5fd365a90d1b7a21c53be6cd,luve,user,,False,FR,103,63,23878.194488245543,2302,66,u,63.5,2.21,144.57,False
362,5e9e912e53f8813fadb7e662,ikukanzhi,user,,False,,214,128,23871.959333794937,2306,87,u,63.93,1.73,135.42,False
363,5f86892fdb70813bec1d962f,teocc,user,,False,SG,227,130,23868.18459938795,2298,62,u,69.4,1.91,154.37,False
364,5eeaa5535b5c156c224f5265,deep4amthoughts,user,True,False,DE,1236,632,23862.67973906241,2297,61,u,77.76,1.96,162.39,False
365,5f38a6b846d4612e9354f6f3,joseon_saram,user,,False,JP,1876,986,23862.138223889815,2297,63,u,55.35,1.75,138.18,False
366,5e90b6de23c4556e30b444d0,catinthehat,user,,False,VN,1118,587,23861.47282110289,2297,62,u,63.67,1.74,155.58,False
367,5ffe7d55ad04ecf98e90cfc6,q____q,user,,False,KR,203,118,23857.42216804667,2296,62,u,60.18,2.31,140.36,False
368,5fc0a34413e8c021da39843e,yoshi_skills17,user,,False,US,284,159,23854.20552861201,2295,64,u,74.5,2.05,156.39,True
369,5e476a94a1a95823ab40f10a,keej,user,,False,PH,349,191,23852.539039234234,2301,91,u,82.18,1.69,170.19,True
370,5ecfae50e059476c0199b9f9,hirame,user,,False,US,797,424,23848.95137506051,2294,61,u,65.61,1.94,145.69,False
371,5ed890931bba6a519bfd4db4,frenzzyleggs,user,,False,PH,158,97,23848.353720379808,2295,78,u,82.82,2.33,168.79,True
372,5e49db29b094a173b34ca396,halo422,user,,False,US,495,267,23845.539092063464,2293,62,u,72.74,2.13,152.85,False
373,5e497bc8fad3ca55f651248a,interrobang,user,,False,US,1022,547,23838.004016674073,2291,62,u,66.59,1.95,157.79,False
374,5ed14f0aa139336c1d23b051,hizikata173,user,,False,JP,104,66,23837.59784945572,2294,75,u,65.35,1.86,134.51,False
375,5f555484ea3d3a2b3abad69f,sinidex,user,,False,,139,84,23835.14970580257,2293,82,u,74.83,2.36,171.5,True
376,5e4c44fe9d5b623fb66d3806,haxel,user,,False,,768,407,23835.0515252801,2291,87,u,63.43,1.99,143.06,True
377,5e794e01f301bc34b61108f2,sagittariusa,user,,False,US,422,237,23832.226694345663,2290,73,u,74.73,2.13,155.71,True
378,5e7a4e97353bde3494a1ce72,harpy,user,,False,GB,279,156,23823.98058522393,2291,89,u,64.14,2.08,143.43,True
379,5e5f02e01487ca7ac6c091ad,donorgyll,user,,False,US,1101,579,23819.88033137065,2287,63,u,81.07,2.37,169.56,False
380,5e5819edf1c239662735b649,iontopia,user,,False,US,321,190,23817.043306436746,2290,89,u,69.48,2.35,154.18,True
381,5e471f3a9296560d52ab6fd8,soomh,user,,False,SA,77,44,23814.090285808597,2289,78,u,71.15,2.05,147.06,False
382,5e9c221d530bc13f9fdcbd8e,nimisora,user,,False,CN,73,45,23810.811718027104,2285,65,u,72.96,1.98,160.24,False
383,5fe597084529400ba46fd81a,sungjun,user,,False,KR,285,153,23810.326728718246,2285,63,u,50.48,2.81,111.34,False
384,5e4f152396a8426ec44274dd,ichiban,user,,False,US,264,144,23809.78186308029,2288,79,u,68.73,2.03,149.17,True
385,5e4b1a28ec78d8226c315b79,darwinner,user,,False,US,1096,587,23808.562372732395,2284,62,u,60.58,2.08,139.87,False
386,5f5f7fe71a734d2b41c156eb,smilies,user,,False,US,118,70,23807.0119881029,2284,70,u,71.41,2.19,152.96,True
387,5ff59b3d136e2f320ba6fea2,angeloo,user,,False,KR,58,38,23804.594110248807,2285,68,u,52.73,2.29,127.57,False
388,5e7673193b02231ab3bc4f0d,notarock,user,True,False,US,1636,845,23801.755901475728,2283,62,u,68.47,1.57,149.25,False
389,5ea509d500a2f32e1451fa53,onlyfourwide,user,,False,US,139,86,23800.92258053145,2285,72,u,64.19,2.21,131.96,False
390,5e7709e35bc0c31aba2289a0,skyfire,user,,False,US,479,264,23798.709446425328,2282,62,u,53.94,1.55,124.71,False
391,5fbe93e0ac8ce421be760e72,sallylim,user,,False,MY,128,81,23795.732532511363,2284,75,u,67.79,2.08,147.37,True
392,5f148ce03d96f37560a54554,feyori,user,,False,RU,761,416,23794.512971594697,2282,64,u,88.06,2.44,166.21,True
393,5e767acf2cd9101aa6388966,bomberwarp,user,,False,US,948,517,23792.871797995434,2281,62,u,74.73,2.01,159.18,False
394,5edc48229791aa3902081429,mrz,user,,False,CN,73,41,23788.486341988417,2284,96,u,70.89,2.18,159.52,True
395,5f6ff8b1484fe92b48f7fef4,jjk,user,,False,KR,521,273,23776.30752870319,2277,62,u,65.15,2.47,145.31,False
396,5f786e52db70813bec1c0d45,kingcar,user,,False,KR,312,174,23773.510101129294,2279,75,u,60.91,2.27,145.37,True
397,5ea92b0aad79226e4fd45283,mireu,user,,False,US,1675,875,23773.365966123856,2276,61,u,61.73,2.19,145.41,False
398,5e6d605b4b3d1652c86a1916,wimp,user,,False,BR,249,146,23771.72918047802,2285,95,u,73.48,2.31,156.81,False
